date,time,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,borough_Bronx,borough_Brooklyn,borough_EWR,borough_Manhattan,borough_Queens,borough_Staten Island,borough_others,hday_No,hday_Yes
2/17/15,0.05,155,0.0,10.0,19.0,-6.0,1018.5,0.0,0.0,0.0,9.0,0,1,0,0,0,0,0,1,0
2/17/15,0.05,0,0.0,10.0,19.0,-6.0,1018.5,0.0,0.0,0.0,9.0,0,0,1,0,0,0,0,1,0
2/17/15,0.05,488,0.0,10.0,19.0,-6.0,1018.5,0.0,0.0,0.0,9.0,0,0,0,1,0,0,0,1,0
2/17/15,0.05,113,0.0,10.0,19.0,-6.0,1018.5,0.0,0.0,0.0,9.0,0,0,0,0,1,0,0,1,0
2/17/15,0.05,4,0.0,10.0,19.0,-6.0,1018.5,0.0,0.0,0.0,9.0,0,0,0,0,0,1,0,1,0
2/17/15,0.06,26,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,1,0,0,0,0,0,0,1,0
2/17/15,0.06,306,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,1,0,0,0,0,0,1,0
2/17/15,0.06,0,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,0,1,0,0,0,0,1,0
2/17/15,0.06,1026,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,0,0,1,0,0,0,1,0
2/17/15,0.06,250,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,0,0,0,1,0,0,1,0
2/17/15,0.06,1,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,0,0,0,0,1,0,1,0
2/17/15,0.06,1,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,0,0,0,0,0,0,1,1,0
2/17/15,0.07,33,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,1,0,0,0,0,0,0,1,0
2/17/15,0.07,427,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,1,0,0,0,0,0,1,0
2/17/15,0.07,0,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,0,1,0,0,0,0,1,0
2/17/15,0.07,2149,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,0,0,1,0,0,0,1,0
2/17/15,0.07,316,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,0,0,0,1,0,0,1,0
2/17/15,0.07,6,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,0,0,0,0,1,0,1,0
2/17/15,0.07,4,3.0,5.25,17.5,4.0,1016.6,0.0,0.0,0.0025,9.25,0,0,0,0,0,0,1,1,0
2/17/15,0.08,60,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,1,0,0,0,0,0,0,1,0
2/17/15,0.08,464,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,0,1,0,0,0,0,0,1,0
2/17/15,0.08,0,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,0,0,1,0,0,0,0,1,0
2/17/15,0.08,3094,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,0,0,0,1,0,0,0,1,0
2/17/15,0.08,390,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,0,0,0,0,1,0,0,1,0
2/17/15,0.08,0,5.5,1.525,16.75,8.0,1015.8,0.005,0.0,0.0025,9.375,0,0,0,0,0,1,0,1,0
2/17/15,0.09,73,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,1,0,0,0,0,0,0,1,0
2/17/15,0.09,548,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,1,0,0,0,0,0,1,0
2/17/15,0.09,0,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,0,1,0,0,0,0,1,0
2/17/15,0.09,3662,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,0,0,1,0,0,0,1,0
2/17/15,0.09,365,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,0,0,0,1,0,0,1,0
2/17/15,0.09,2,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,0,0,0,0,1,0,1,0
2/17/15,0.09,1,7.0,0.7666666670000001,15.66666667,9.333333332999999,1014.4,0.016666667,0.0,0.0025,9.5,0,0,0,0,0,0,1,1,0
2/17/15,0.1,40,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,1,0,0,0,0,0,0,1,0
2/17/15,0.1,488,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,1,0,0,0,0,0,1,0
2/17/15,0.1,0,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,0,1,0,0,0,0,1,0
2/17/15,0.1,3147,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,0,0,1,0,0,0,1,0
2/17/15,0.1,346,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,0,0,0,1,0,0,1,0
2/17/15,0.1,2,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,0,0,0,0,1,0,1,0
2/17/15,0.1,2,6.5,0.9,15.0,9.5,1013.8,0.03,0.0,0.0058333330000000004,9.625,0,0,0,0,0,0,1,1,0
2/17/15,0.11,49,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,1,0,0,0,0,0,0,1,0
2/17/15,0.11,400,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,1,0,0,0,0,0,1,0
2/17/15,0.11,1,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,0,1,0,0,0,0,1,0
2/17/15,0.11,2466,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,0,0,1,0,0,0,1,0
2/17/15,0.11,268,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,0,0,0,1,0,0,1,0
2/17/15,0.11,1,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,0,0,0,0,1,0,1,0
2/17/15,0.11,1,8.0,1.6666666669999999,15.0,8.666666667000001,1013.6,0.006666666999999999,0.0,0.0058333330000000004,9.75,0,0,0,0,0,0,1,1,0
2/17/15,0.12,32,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,1,0,0,0,0,0,0,1,0
2/17/15,0.12,347,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,1,0,0,0,0,0,1,0
2/17/15,0.12,0,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,0,1,0,0,0,0,1,0
2/17/15,0.12,2383,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,0,0,1,0,0,0,1,0
2/17/15,0.12,258,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,0,0,0,1,0,0,1,0
2/17/15,0.12,3,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,0,0,0,0,1,0,1,0
2/17/15,0.12,1,9.0,1.4,15.0,8.0,1013.7,0.005,0.11,0.11,9.875,0,0,0,0,0,0,1,1,0
2/17/15,0.13,35,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,1,0,0,0,0,0,0,1,0
2/17/15,0.13,306,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,1,0,0,0,0,0,1,0
2/17/15,0.13,0,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,0,1,0,0,0,0,1,0
2/17/15,0.13,2231,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,0,0,1,0,0,0,1,0
2/17/15,0.13,194,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,0,0,0,1,0,0,1,0
2/17/15,0.13,1,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,0,0,0,0,1,0,1,0
2/17/15,0.13,1,7.0,1.3,15.5,8.5,1013.6,0.02,0.0,0.0058333330000000004,10.0,0,0,0,0,0,0,1,1,0
2/17/15,0.14,47,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,1,0,0,0,0,0,0,1,0
2/17/15,0.14,313,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,1,0,0,0,0,0,1,0
2/17/15,0.14,1,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,0,1,0,0,0,0,1,0
2/17/15,0.14,2230,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,0,0,1,0,0,0,1,0
2/17/15,0.14,246,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,0,0,0,1,0,0,1,0
2/17/15,0.14,3,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,0,0,0,0,1,0,1,0
2/17/15,0.14,1,6.666666667,2.1,17.0,9.0,1013.0,0.003333333,0.0,0.0058333330000000004,10.125,0,0,0,0,0,0,1,1,0
2/17/15,0.15,41,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,1,0,0,0,0,0,0,1,0
2/17/15,0.15,328,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,1,0,0,0,0,0,1,0
2/17/15,0.15,0,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,0,1,0,0,0,0,1,0
2/17/15,0.15,2421,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,0,0,1,0,0,0,1,0
2/17/15,0.15,327,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,0,0,0,1,0,0,1,0
2/17/15,0.15,0,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,0,0,0,0,1,0,1,0
2/17/15,0.15,1,8.25,3.0,17.75,9.5,1012.9,0.003333333,0.0,0.0058333330000000004,10.25,0,0,0,0,0,0,1,1,0
2/17/15,0.16,54,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,1,0,0,0,0,0,0,1,0
2/17/15,0.16,328,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,1,0,0,0,0,0,1,0
2/17/15,0.16,0,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,0,1,0,0,0,0,1,0
2/17/15,0.16,2711,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,0,0,1,0,0,0,1,0
2/17/15,0.16,351,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,0,0,0,1,0,0,1,0
2/17/15,0.16,1,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,0,0,0,0,1,0,1,0
2/17/15,0.16,4,6.25,3.0,19.25,10.25,1012.1,0.0,0.0,0.0058333330000000004,10.375,0,0,0,0,0,0,1,1,0
2/17/15,0.17,49,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,1,0,0,0,0,0,0,1,0
2/17/15,0.17,409,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,0,1,0,0,0,0,0,1,0
2/17/15,0.17,0,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,0,0,1,0,0,0,0,1,0
2/17/15,0.17,3313,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,0,0,0,1,0,0,0,1,0
2/17/15,0.17,333,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,0,0,0,0,1,0,0,1,0
2/17/15,0.17,1,5.0,8.0,22.0,12.0,1011.7,0.0,0.0,0.0058333330000000004,10.5,0,0,0,0,0,1,0,1,0
2/17/15,0.18,38,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,1,0,0,0,0,0,0,1,0
2/17/15,0.18,497,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,0,1,0,0,0,0,0,1,0
2/17/15,0.18,0,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,0,0,1,0,0,0,0,1,0
2/17/15,0.18,4115,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,0,0,0,1,0,0,0,1,0
2/17/15,0.18,357,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,0,0,0,0,1,0,0,1,0
2/17/15,0.18,2,5.0,10.0,25.0,11.0,1011.1,0.0,0.03,0.0058333330000000004,10.625,0,0,0,0,0,1,0,1,0
2/17/15,0.19,53,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,1,0,0,0,0,0,0,1,0
2/17/15,0.19,542,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,1,0,0,0,0,0,1,0
2/17/15,0.19,0,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,0,1,0,0,0,0,1,0
2/17/15,0.19,4570,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,0,0,1,0,0,0,1,0
2/17/15,0.19,342,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,0,0,0,1,0,0,1,0
2/17/15,0.19,0,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,0,0,0,0,1,0,1,0
2/17/15,0.19,1,3.0,10.0,24.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,10.75,0,0,0,0,0,0,1,1,0
2/17/15,0.2,43,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,1,0,0,0,0,0,0,1,0
2/17/15,0.2,562,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,0,1,0,0,0,0,0,1,0
2/17/15,0.2,0,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,0,0,1,0,0,0,0,1,0
2/17/15,0.2,4134,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,0,0,0,1,0,0,0,1,0
2/17/15,0.2,373,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,0,0,0,0,1,0,0,1,0
2/17/15,0.2,2,3.0,10.0,27.0,11.0,1010.8,0.0,0.0,0.0058333330000000004,10.875,0,0,0,0,0,1,0,1,0
2/17/15,0.21,32,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,1,0,0,0,0,0,0,1,0
2/17/15,0.21,524,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,1,0,0,0,0,0,1,0
2/17/15,0.21,0,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,0,1,0,0,0,0,1,0
2/17/15,0.21,3738,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,0,0,1,0,0,0,1,0
2/17/15,0.21,336,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,0,0,0,1,0,0,1,0
2/17/15,0.21,3,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,0,0,0,0,1,0,1,0
2/17/15,0.21,2,0.0,10.0,27.0,10.0,1010.9,0.0,0.0,0.0058333330000000004,11.0,0,0,0,0,0,0,1,1,0
2/17/15,0.22,42,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,1,0,0,0,0,0,0,1,0
2/17/15,0.22,582,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,1,0,0,0,0,0,1,0
2/17/15,0.22,0,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,0,1,0,0,0,0,1,0
2/17/15,0.22,3395,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,0,0,1,0,0,0,1,0
2/17/15,0.22,388,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,0,0,0,1,0,0,1,0
2/17/15,0.22,3,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,0,0,0,0,1,0,1,0
2/17/15,0.22,2,5.0,10.0,27.0,9.0,1011.1,0.0,0.0,0.0058333330000000004,11.125,0,0,0,0,0,0,1,1,0
2/17/15,0.23,21,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,1,0,0,0,0,0,0,1,0
2/17/15,0.23,465,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,0,1,0,0,0,0,0,1,0
2/17/15,0.23,0,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,0,0,1,0,0,0,0,1,0
2/17/15,0.23,2722,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,0,0,0,1,0,0,0,1,0
2/17/15,0.23,352,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,0,0,0,0,1,0,0,1,0
2/17/15,0.23,1,3.0,10.0,26.0,9.0,1011.6,0.0,0.0,0.0058333330000000004,11.25,0,0,0,0,0,1,0,1,0
2/18/15,0.0,26,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,1,0,0,0,0,0,0,1,0
2/18/15,0.0,385,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,1,0,0,0,0,0,1,0
2/18/15,0.0,0,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,0,1,0,0,0,0,1,0
2/18/15,0.0,1803,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,0,0,1,0,0,0,1,0
2/18/15,0.0,276,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,0,0,0,1,0,0,1,0
2/18/15,0.0,3,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,0,0,0,0,1,0,1,0
2/18/15,0.0,2,6.0,10.0,26.0,9.0,1012.3,0.0,0.0,0.0058333330000000004,11.375,0,0,0,0,0,0,1,1,0
2/18/15,0.01,17,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,1,0,0,0,0,0,0,1,0
2/18/15,0.01,239,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,0,1,0,0,0,0,0,1,0
2/18/15,0.01,0,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,0,0,1,0,0,0,0,1,0
2/18/15,0.01,982,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,0,0,0,1,0,0,0,1,0
2/18/15,0.01,209,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,0,0,0,0,1,0,0,1,0
2/18/15,0.01,1,0.0,10.0,25.0,9.0,1012.5,0.0,0.0,0.0058333330000000004,11.5,0,0,0,0,0,1,0,1,0
2/18/15,0.02,19,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,1,0,0,0,0,0,0,1,0
2/18/15,0.02,159,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,1,0,0,0,0,0,1,0
2/18/15,0.02,0,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,0,1,0,0,0,0,1,0
2/18/15,0.02,615,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,0,0,1,0,0,0,1,0
2/18/15,0.02,83,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,0,0,0,1,0,0,1,0
2/18/15,0.02,0,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,0,0,0,0,1,0,1,0
2/18/15,0.02,1,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.0058333330000000004,11.625,0,0,0,0,0,0,1,1,0
2/18/15,0.03,10,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,1,0,0,0,0,0,0,1,0
2/18/15,0.03,102,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,0,1,0,0,0,0,0,1,0
2/18/15,0.03,0,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,0,0,1,0,0,0,0,1,0
2/18/15,0.03,346,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,0,0,0,1,0,0,0,1,0
2/18/15,0.03,38,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,0,0,0,0,1,0,0,1,0
2/18/15,0.03,1,5.0,10.0,25.0,9.0,1013.1,0.0,0.0,0.003333333,11.75,0,0,0,0,0,1,0,1,0
2/18/15,0.04,11,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,1,0,0,0,0,0,0,1,0
2/18/15,0.04,100,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,0,1,0,0,0,0,0,1,0
2/18/15,0.04,0,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,0,0,1,0,0,0,0,1,0
2/18/15,0.04,332,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,0,0,0,1,0,0,0,1,0
2/18/15,0.04,45,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,0,0,0,0,1,0,0,1,0
2/18/15,0.04,1,0.0,10.0,24.0,9.0,1013.4,0.0,0.0,0.003333333,11.875,0,0,0,0,0,1,0,1,0
2/18/15,0.05,12,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,1,0,0,0,0,0,0,1,0
2/18/15,0.05,170,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,0,1,0,0,0,0,0,1,0
2/18/15,0.05,0,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,0,0,1,0,0,0,0,1,0
2/18/15,0.05,497,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,0,0,0,1,0,0,0,1,0
2/18/15,0.05,89,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,0,0,0,0,1,0,0,1,0
2/18/15,0.05,2,5.0,10.0,24.0,8.0,1013.4,0.0,0.0,0.14,12.0,0,0,0,0,0,1,0,1,0
2/18/15,0.06,16,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,1,0,0,0,0,0,0,1,0
2/18/15,0.06,249,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,1,0,0,0,0,0,1,0
2/18/15,0.06,0,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,0,1,0,0,0,0,1,0
2/18/15,0.06,868,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,0,0,1,0,0,0,1,0
2/18/15,0.06,177,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,0,0,0,1,0,0,1,0
2/18/15,0.06,0,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,0,0,0,0,1,0,1,0
2/18/15,0.06,1,0.0,10.0,23.0,9.0,1013.4,0.0,0.0,0.003333333,11.9375,0,0,0,0,0,0,1,1,0
2/18/15,0.07,32,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,1,0,0,0,0,0,0,1,0
2/18/15,0.07,408,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,1,0,0,0,0,0,1,0
2/18/15,0.07,0,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,0,1,0,0,0,0,1,0
2/18/15,0.07,1807,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,0,0,1,0,0,0,1,0
2/18/15,0.07,220,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,0,0,0,1,0,0,1,0
2/18/15,0.07,0,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,0,0,0,0,1,0,1,0
2/18/15,0.07,2,0.0,10.0,21.0,8.0,1013.5,0.0,0.0,0.003333333,11.875,0,0,0,0,0,0,1,1,0
2/18/15,0.08,50,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,1,0,0,0,0,0,0,1,0
2/18/15,0.08,495,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,1,0,0,0,0,0,1,0
2/18/15,0.08,1,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,0,1,0,0,0,0,1,0
2/18/15,0.08,2870,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,0,0,1,0,0,0,1,0
2/18/15,0.08,297,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,0,0,0,1,0,0,1,0
2/18/15,0.08,1,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,0,0,0,0,1,0,1,0
2/18/15,0.08,3,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.003333333,11.8125,0,0,0,0,0,0,1,1,0
2/18/15,0.09,45,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,1,0,0,0,0,0,0,1,0
2/18/15,0.09,512,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,0,1,0,0,0,0,0,1,0
2/18/15,0.09,0,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,0,0,1,0,0,0,0,1,0
2/18/15,0.09,3066,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,0,0,0,1,0,0,0,1,0
2/18/15,0.09,268,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,0,0,0,0,1,0,0,1,0
2/18/15,0.09,0,3.0,10.0,22.0,10.0,1012.6,0.0,0.0,0.003333333,11.75,0,0,0,0,0,1,0,1,0
